age,gender,education_level,employment_status,job_title,has_loan,loan_type,loan_term_months,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,monthly_income_rm,monthly_expenses_rm,savings_rm,loan_amount_rm,monthly_emi_rm
62,Female,High School,Employed,Unemployed,No,No Loan,0,0.0,0.0,410,4.94,Asia,9066.582,7828.508000000001,536996.996,0.0,0.0
45,Male,Master,Employed,Unemployed,No,No Loan,0,0.0,0.0,830,6.74,Asia,10590.275,6102.5740000000005,856839.8450000001,0.0,0.0
44,Male,Bachelor,Employed,Salesperson,No,No Loan,0,0.0,0.0,674,5.85,Asia,40227.253,34359.914000000004,2821639.924,0.0,0.0
56,Female,Master,Employed,Student,Yes,Education,24,8.24,7.3,339,8.85,Asia,7355.124000000001,3614.7700000000004,781417.6290000001,1184070.953,53682.037
26,Male,High School,Employed,Teacher,Yes,Education,12,11.8,5.46,691,5.23,Asia,17426.284,14581.233,1094316.134,1071533.918,95104.26500000001
56,Male,Other,Self-employed,Driver,No,No Loan,0,0.0,0.0,350,3.98,Asia,24708.464,10114.212000000001,1180882.05,0.0,0.0
46,Male,Master,Student,Accountant,No,No Loan,0,0.0,0.0,842,8.03,Asia,20363.032000000003,13767.945,1962686.3010000002,0.0,0.0
58,Male,Bachelor,Unemployed,Engineer,No,No Loan,0,0.0,0.0,499,1.79,Asia,27457.212,15588.960000000001,591384.691,0.0,0.0
49,Female,High School,Employed,Manager,No,No Loan,0,0.0,0.0,812,8.37,Asia,2350.0,1399.3780000000002,236090.212,0.0,0.0
31,Female,Master,Unemployed,Student,Yes,Education,120,23.81,1.13,845,6.38,Asia,17212.528,12876.12,1318760.545,884544.1830000001,19385.432000000004
42,Male,Master,Employed,Driver,Yes,Car,24,11.27,2.3,741,0.9,Asia,9381.012,6282.866,100790.09000000001,461412.771,21563.318
24,Male,Bachelor,Unemployed,Engineer,Yes,Business,360,11.2,0.11,823,1.37,Asia,30818.605,21878.547000000002,505300.948,338418.09500000003,3274.067
36,Female,Master,Employed,Manager,Yes,Education,180,9.13,0.96,589,1.96,Asia,17829.074,6518.007,419307.868,1670435.789,17072.092
31,Male,Bachelor,Unemployed,Accountant,No,No Loan,0,0.0,0.0,728,4.18,Asia,27746.262000000002,23221.243,1390656.6330000001,0.0,0.0
27,Female,Bachelor,Self-employed,Accountant,Yes,Business,36,16.4,2.67,588,6.15,Asia,25582.335000000003,9724.723000000002,1886533.1410000003,1932842.57,68335.32100000001
39,Female,Other,Employed,Unemployed,Yes,Car,180,8.81,0.01,802,1.51,Asia,29241.849000000002,17943.002,528898.614,18265.657,183.206
69,Male,Bachelor,Employed,Doctor,Yes,Home,60,27.01,16.46,344,2.52,Asia,3776.92,1716.064,114097.67,2036129.488,62186.029
41,Male,Bachelor,Self-employed,Teacher,Yes,Education,360,22.52,0.81,700,6.51,Asia,14027.244,5663.6410000000005,1095878.179,607855.1830000001,11421.564
58,Female,Bachelor,Unemployed,Manager,Yes,Education,240,19.44,0.84,571,4.31,Asia,29292.985,12521.645999999999,1514816.58,1493696.66,24720.355
42,Female,High School,Employed,Salesperson,No,No Loan,0,0.0,0.0,425,0.99,Asia,13699.466000000002,4655.961,162918.826,0.0,0.0
47,Female,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,476,9.67,Asia,25954.857000000004,8309.694,3011051.663,0.0,0.0
47,Female,Bachelor,Employed,Driver,Yes,Car,12,28.24,10.75,399,0.24,Asia,17841.623,7429.055,50501.359,1985142.431,191811.324
33,Female,Bachelor,Employed,Teacher,Yes,Education,60,14.13,0.52,822,1.73,Asia,22434.933,20101.383,465399.82800000004,497167.974,11601.762
30,Female,Other,Employed,Accountant,No,No Loan,0,0.0,0.0,459,2.59,Asia,25201.682000000004,18007.533,782660.027,0.0,0.0
68,Female,PhD,Employed,Unemployed,Yes,Car,180,26.55,0.59,553,5.11,Asia,28118.784000000003,20859.822,1724491.852,731995.014,16516.928
35,Male,Bachelor,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,627,4.77,Asia,19215.057,13434.480000000001,1100956.717,0.0,0.0
35,Female,Other,Employed,Teacher,Yes,Car,180,24.67,17.96,510,6.05,Asia,2350.0,1277.4130000000002,170485.168,2000277.1830000002,42205.201
39,Male,Master,Employed,Accountant,Yes,Car,12,25.39,3.17,620,4.39,Asia,20772.684,15714.826000000001,1093356.958,690767.225,65784.208
44,Female,High School,Employed,Driver,Yes,Car,12,10.75,5.32,617,2.67,Asia,8699.606,5508.071000000001,279021.469,523944.62600000005,46246.026
36,Other,Other,Employed,Doctor,No,No Loan,0,0.0,0.0,603,6.81,Asia,12945.633,11222.189999999999,1057612.5180000002,0.0,0.0
39,Female,Master,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,742,6.09,Asia,13624.407000000001,7085.485,996384.1140000001,0.0,0.0
27,Female,High School,Employed,Engineer,No,No Loan,0,0.0,0.0,361,3.76,Asia,8015.427000000001,6546.442,361508.72500000003,0.0,0.0
44,Female,High School,Employed,Driver,Yes,Education,12,23.88,25.34,762,9.05,Asia,6060.885,4050.742,658036.519,1625368.1940000001,153599.807
40,Female,Master,Employed,Engineer,No,No Loan,0,0.0,0.0,593,4.22,Asia,9672.788,7645.490000000001,490098.892,0.0,0.0
52,Female,Master,Employed,Student,No,No Loan,0,0.0,0.0,398,8.88,Asia,13730.345,11991.11,1463880.6120000002,0.0,0.0
37,Male,Bachelor,Self-employed,Doctor,Yes,Business,120,22.39,0.3,411,7.07,Asia,29259.897,18399.513,2483161.9039999996,416763.664,8725.315
57,Female,Master,Employed,Manager,Yes,Car,360,17.24,0.41,419,6.81,Asia,26619.296000000002,17851.352,2175561.004,755087.101,10912.319
58,Female,Bachelor,Employed,Engineer,Yes,Car,300,17.19,1.06,666,3.79,Asia,10880.735,7584.155000000001,495205.489,794521.229,11543.388
33,Other,Master,Employed,Engineer,Yes,Business,240,14.09,0.01,619,2.18,Asia,22543.738,12726.284,589160.98,23250.242,290.648
43,Female,Bachelor,Employed,Salesperson,Yes,Car,24,13.69,1.58,641,1.45,Asia,19705.831,6822.191,342482.749,650207.165,31123.165
62,Male,High School,Employed,Engineer,Yes,Home,60,8.24,1.82,822,8.02,Asia,14768.810000000001,11972.686000000002,1421052.4730000002,1320612.0629999998,26929.214
61,Female,High School,Employed,Engineer,No,No Loan,0,0.0,0.0,811,8.28,Asia,21141.587,6855.232,2100513.378,0.0,0.0
65,Male,Master,Student,Student,No,No Loan,0,0.0,0.0,447,6.39,Asia,15769.299,6213.729,1208897.857,0.0,0.0
25,Female,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,709,0.38,Asia,17453.45,14770.22,78759.592,0.0,0.0
63,Male,High School,Unemployed,Manager,No,No Loan,0,0.0,0.0,509,9.76,Asia,26153.197000000004,10293.094000000001,3062328.2399999998,0.0,0.0
44,Female,Bachelor,Employed,Driver,Yes,Education,36,14.44,0.68,393,9.44,Asia,23352.561,19439.999,2645966.9899999998,464534.88700000005,15976.146
60,Female,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,495,0.56,Asia,21138.954999999998,9869.812,143301.825,0.0,0.0
54,Female,Bachelor,Employed,Student,Yes,Education,36,11.45,3.74,343,8.74,Asia,11507.386,6476.036000000001,1207376.091,1306741.47,43060.037
19,Female,Bachelor,Employed,Student,Yes,Home,24,8.44,1.51,315,8.07,Asia,25790.169,13468.038,2496540.83,856459.756,38907.446
64,Female,Master,Employed,Student,No,No Loan,0,0.0,0.0,460,3.25,Asia,18343.019,14472.005000000001,716007.447,0.0,0.0
62,Female,Bachelor,Employed,Student,Yes,Education,120,4.91,0.62,380,1.67,Asia,24474.404,20428.55,490213.29,1425970.271,15061.996
31,Female,Bachelor,Employed,Engineer,No,No Loan,0,0.0,0.0,515,5.21,Asia,22154.578,17653.012000000002,1383829.601,0.0,0.0
39,Female,Bachelor,Employed,Driver,Yes,Home,36,6.77,3.68,453,3.02,Asia,19092.857,7351.740000000001,691064.171,2285189.4910000004,70319.943
56,Male,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,444,7.37,Asia,30072.245000000003,12907.328,2657936.245,0.0,0.0
26,Female,PhD,Student,Driver,Yes,Car,240,19.97,2.11,402,6.67,Asia,18155.348,7831.375,1452481.0910000002,2261082.392,38358.58
29,Male,PhD,Unemployed,Doctor,No,No Loan,0,0.0,0.0,656,7.3,Asia,35024.306,12529.871,3066653.3210000005,0.0,0.0
65,Female,Master,Employed,Engineer,No,No Loan,0,0.0,0.0,642,4.32,Asia,12931.11,8485.897,670058.085,0.0,0.0
54,Male,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,790,1.48,Asia,14751.89,12347.323,261762.646,0.0,0.0
56,Female,High School,Employed,Teacher,Yes,Education,180,18.38,1.39,566,4.97,Asia,23553.157000000003,11075.362000000001,1403672.86,2005234.5550000002,32842.425
60,Female,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,366,6.28,Asia,19037.961000000003,10895.305,1434922.6900000002,0.0,0.0
43,Female,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,353,4.69,Asia,13100.921,11322.958,736660.422,0.0,0.0
31,Female,Other,Self-employed,Manager,No,No Loan,0,0.0,0.0,517,6.94,Asia,14085.383,8126.911000000001,1172234.144,0.0,0.0
18,Male,Bachelor,Employed,Manager,Yes,Education,60,7.59,0.5,696,1.86,Asia,19213.365,7055.969,429985.046,475602.4,9550.447
53,Male,Other,Employed,Engineer,No,No Loan,0,0.0,0.0,512,3.36,Asia,22124.028,17758.433,892522.01,0.0,0.0
42,Female,High School,Student,Teacher,No,No Loan,0,0.0,0.0,404,7.24,Asia,26536.012000000002,10816.298,2305831.8910000003,0.0,0.0
68,Female,Bachelor,Unemployed,Driver,Yes,Home,300,21.49,8.84,835,2.93,Asia,2350.0,1567.0270000000003,82545.63,1154917.9340000001,20783.823
56,Female,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,695,2.41,Asia,36831.644,26056.988,1066466.096,0.0,0.0
42,Male,Bachelor,Employed,Unemployed,Yes,Home,180,16.35,1.46,773,1.2,Asia,19236.912,8707.925000000001,276171.06,1881107.9780000001,28088.234000000004
59,Male,Other,Employed,Driver,Yes,Home,120,20.89,3.91,709,7.02,Asia,4780.887000000001,3407.3590000000004,402575.915,938033.285,18684.944
25,Male,Master,Employed,Driver,Yes,Home,300,15.7,2.9,585,0.67,Asia,10241.676,7685.769,81778.966,2223185.5870000003,29687.879
41,Male,Bachelor,Self-employed,Engineer,No,No Loan,0,0.0,0.0,571,6.25,Asia,9466.458,3325.7670000000003,710456.794,0.0,0.0
34,Female,Other,Employed,Student,Yes,Car,60,20.71,1.62,727,1.27,Asia,6695.808000000001,4910.607,101894.54299999999,403658.372,10854.556
27,Female,Master,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,559,9.29,Asia,34279.638,26354.31,3820246.151,0.0,0.0
28,Male,Master,Self-employed,Teacher,No,No Loan,0,0.0,0.0,724,7.55,Asia,13792.056,10461.401,1249371.249,0.0,0.0
19,Male,Other,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,497,4.14,Asia,27304.697000000004,22633.179,1357291.6620000002,0.0,0.0
28,Other,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,722,2.2,Asia,17582.324,13237.221,464157.947,0.0,0.0
36,Female,Master,Employed,Accountant,No,No Loan,0,0.0,0.0,509,1.04,Asia,18277.971,10208.823,227650.46899999998,0.0,0.0
62,Female,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,507,8.93,Asia,11569.473000000002,8517.199,1239165.387,0.0,0.0
62,Female,Bachelor,Student,Engineer,Yes,Home,300,16.99,4.55,704,9.89,Asia,2350.0,1094.066,278795.728,743503.669,10684.181
60,Male,Bachelor,Employed,Student,Yes,Education,180,5.99,0.67,769,4.82,Asia,27593.23,9739.481,1597344.1620000002,2187113.04,18444.304
29,Male,High School,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,586,0.75,Asia,18966.709,10090.618,170284.102,0.0,0.0
53,Female,High School,Employed,Manager,No,No Loan,0,0.0,0.0,649,5.73,Asia,30317.585000000003,26832.347,2085403.489,0.0,0.0
59,Female,Bachelor,Employed,Salesperson,Yes,Car,360,27.52,0.13,802,6.52,Asia,20266.776,8565.797,1585320.7160000002,114706.79000000001,2631.342
50,Male,High School,Student,Teacher,No,No Loan,0,0.0,0.0,527,7.67,Asia,34196.166,21375.129999999997,3146102.262,0.0,0.0
55,Female,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,435,5.62,Asia,22402.597,18154.408,1509783.679,0.0,0.0
56,Male,Master,Unemployed,Salesperson,Yes,Education,36,10.49,1.78,379,3.48,Asia,20304.658000000003,8646.402,847011.4400000001,1110834.7540000002,36099.619000000006
48,Male,Other,Self-employed,Student,No,No Loan,0,0.0,0.0,449,2.81,Asia,18976.861,12879.127999999999,639457.466,0.0,0.0
47,Female,High School,Employed,Manager,No,No Loan,0,0.0,0.0,405,5.51,Asia,24482.253,16840.476,1619744.2210000001,0.0,0.0
44,Female,High School,Student,Teacher,No,No Loan,0,0.0,0.0,410,2.59,Asia,24423.597,16688.478,758401.964,0.0,0.0
58,Female,Other,Employed,Accountant,No,No Loan,0,0.0,0.0,700,7.55,Asia,14632.087000000001,5656.873,1326330.224,0.0,0.0
49,Male,Other,Self-employed,Teacher,No,No Loan,0,0.0,0.0,553,9.57,Asia,27660.722,11632.594000000001,3176215.5850000004,0.0,0.0
53,Male,Bachelor,Employed,Teacher,Yes,Car,12,11.85,2.9,425,8.71,Asia,7388.87,4872.537,772036.1,241586.62700000004,21447.745000000003
59,Female,Bachelor,Self-employed,Student,Yes,Education,180,21.15,1.57,459,9.82,Asia,17551.069,5549.901,2067299.7000000002,1497409.8010000002,27579.788
66,Male,Master,Employed,Teacher,Yes,Business,36,24.29,3.27,644,9.55,Asia,8672.252,4437.082,993952.9450000001,719842.929,28351.199
60,Female,Bachelor,Student,Accountant,No,No Loan,0,0.0,0.0,370,1.39,Asia,33449.101,19655.212,559543.084,0.0,0.0
48,Male,Bachelor,Self-employed,Driver,No,No Loan,0,0.0,0.0,467,0.89,Asia,34516.894,21130.683,368298.674,0.0,0.0
59,Female,Bachelor,Self-employed,Manager,No,No Loan,0,0.0,0.0,435,3.28,Asia,29403.059,14331.333999999999,1156515.605,0.0,0.0
48,Male,Master,Employed,Teacher,Yes,Education,60,25.84,1.88,545,5.63,Asia,22217.887000000002,9450.337000000001,1499881.9070000001,1401703.7010000001,41834.981999999996
38,Male,Master,Self-employed,Student,No,No Loan,0,0.0,0.0,471,2.12,Asia,21704.412,6638.515,551229.301,0.0,0.0
33,Male,Bachelor,Self-employed,Student,No,No Loan,0,0.0,0.0,651,5.39,Asia,12511.964,6624.838,809246.0,0.0,0.0
37,Female,High School,Employed,Manager,Yes,Car,24,7.94,1.23,351,4.69,Asia,34418.241,10898.454000000002,1935827.2110000001,936680.5310000001,42337.882
32,Female,Master,Employed,Driver,Yes,Car,12,7.39,7.04,572,4.73,Asia,10074.215,6634.238,572130.53,817844.8380000001,70912.566
69,Male,Bachelor,Employed,Manager,Yes,Car,120,3.45,1.54,338,0.15,Asia,14511.391000000001,8675.213,25766.34,2269258.089,22386.664
33,Male,Bachelor,Unemployed,Salesperson,Yes,Business,36,9.3,0.08,779,8.53,Asia,11515.611,3659.42,1179176.467,29321.420000000002,936.522
68,Male,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,712,5.6,Asia,21332.829999999998,7954.186000000001,1433065.4379999998,0.0,0.0
68,Female,High School,Employed,Manager,Yes,Car,120,7.51,0.8,596,6.36,Asia,26510.585000000003,22692.493,2021819.774,1787003.356,21221.393
52,Female,Bachelor,Employed,Teacher,Yes,Home,60,25.21,2.69,705,3.27,Asia,16946.273,13134.056,664037.526,1547629.395,45615.708999999995
22,Female,Bachelor,Student,Unemployed,Yes,Education,24,27.54,7.0,593,2.11,Asia,14423.125,12874.287,364711.117,1846445.901,100916.33200000001
47,Female,Master,Employed,Salesperson,Yes,Car,360,22.38,1.47,687,7.08,Asia,18449.333,10634.455,1568018.512,1454044.6400000001,27152.981
56,Female,Master,Employed,Accountant,No,No Loan,0,0.0,0.0,504,2.35,Asia,23888.502,19317.846,674762.832,0.0,0.0
65,Male,Master,Employed,Engineer,Yes,Home,60,7.25,0.25,576,3.56,Asia,37337.082,19110.717,1595793.9610000001,460471.878,9172.285
28,Male,Master,Unemployed,Driver,Yes,Business,24,23.49,7.37,480,2.55,Asia,10645.312,7804.961000000001,325378.65,1490188.6739999999,78409.11300000001
37,Male,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,445,0.78,Asia,25984.561,21981.759000000002,244452.029,0.0,0.0
45,Female,High School,Employed,Doctor,Yes,Home,240,8.93,0.76,747,9.18,Asia,26719.265,16060.84,2943411.4250000003,2260155.035,20233.547000000002
61,Female,Bachelor,Unemployed,Salesperson,Yes,Home,300,3.24,0.11,711,3.89,Asia,17425.955,10246.188,812638.9770000001,403348.59500000003,1963.472
62,Female,High School,Unemployed,Driver,Yes,Business,120,3.31,0.49,631,2.37,Asia,31208.704999999998,17083.137000000002,888212.204,1566259.161,15349.072000000002
60,Female,PhD,Self-employed,Engineer,Yes,Car,36,13.32,2.81,656,1.29,Asia,24872.165,8543.143,385898.576,2067781.92,69990.89600000001
27,Male,Master,Unemployed,Engineer,No,No Loan,0,0.0,0.0,824,8.36,Asia,28200.517,19889.695000000003,2830673.042,0.0,0.0
68,Female,Bachelor,Employed,Salesperson,Yes,Business,36,7.11,3.0,722,5.39,Asia,20308.041999999998,16273.515,1313006.617,1969272.552,60904.527
46,Male,Bachelor,Student,Manager,Yes,Education,180,14.67,1.49,459,8.16,Asia,17988.921,10909.358,1760580.003,1941978.3830000001,26742.107000000004
42,Male,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,708,3.81,Asia,15347.756000000001,11823.32,701864.959,0.0,0.0
50,Male,PhD,Unemployed,Unemployed,Yes,Home,180,27.1,1.07,516,2.18,Asia,17757.446,12591.206,465117.264,829936.3400000001,19085.431
38,Male,Bachelor,Employed,Doctor,Yes,Home,24,18.89,0.09,391,3.24,Asia,28534.029,11608.201000000001,1108807.221,51495.597,2593.0840000000003
44,Female,High School,Employed,Manager,Yes,Education,60,14.15,4.55,785,1.04,Asia,8436.359,6220.45,105632.35900000001,1643612.936,38371.928
56,Male,PhD,Self-employed,Driver,No,No Loan,0,0.0,0.0,429,7.03,Asia,19360.380999999998,10269.735,1633622.0050000001,0.0,0.0
69,Female,Bachelor,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,724,4.88,Asia,9858.861,8541.874,577756.242,0.0,0.0
62,Female,Master,Unemployed,Accountant,No,No Loan,0,0.0,0.0,510,4.69,Asia,28629.392,12930.311000000002,1610589.8900000001,0.0,0.0
27,Female,Other,Employed,Doctor,No,No Loan,0,0.0,0.0,449,7.59,Asia,12306.480000000001,5947.944,1121518.653,0.0,0.0
53,Male,Master,Employed,Teacher,Yes,Home,60,16.63,1.16,549,4.57,Asia,20288.161,17919.408,1112142.905,957984.926,23618.204999999998
66,Male,Master,Student,Manager,Yes,Business,360,12.39,2.49,528,2.41,Asia,9229.061000000002,8070.746000000001,266376.777,2174741.653,23024.642
51,Female,Master,Self-employed,Doctor,Yes,Education,120,12.58,0.38,346,4.28,Asia,30081.88,9476.422,1545474.6330000001,786826.718,11554.057
20,Female,Bachelor,Employed,Doctor,No,No Loan,0,0.0,0.0,797,9.48,Asia,26585.174000000003,21877.654,3025183.576,0.0,0.0
55,Male,Master,Student,Engineer,Yes,Education,360,20.94,0.14,605,0.74,Asia,21708.829999999998,19164.015,192970.29700000002,168337.832,2943.328
63,Female,Master,Employed,Accountant,No,No Loan,0,0.0,0.0,840,6.97,Asia,28868.481,13120.52,2413377.761,0.0,0.0
68,Male,Master,Self-employed,Doctor,No,No Loan,0,0.0,0.0,598,1.75,Asia,2350.0,1679.8270000000002,49386.801,0.0,0.0
67,Female,Master,Self-employed,Student,No,No Loan,0,0.0,0.0,821,8.41,Asia,15457.783,7094.979,1560892.137,0.0,0.0
29,Female,Bachelor,Unemployed,Manager,No,No Loan,0,0.0,0.0,707,2.36,Asia,17684.173000000003,8587.088,501433.506,0.0,0.0
23,Female,High School,Unemployed,Teacher,No,No Loan,0,0.0,0.0,768,8.27,Asia,3309.975,1068.686,328613.049,0.0,0.0
41,Female,Master,Employed,Unemployed,Yes,Car,36,11.2,1.52,321,6.8,Asia,22801.251,11294.335000000001,1860987.607,1052943.9610000001,34571.837
25,Male,Bachelor,Employed,Teacher,Yes,Car,360,5.69,2.47,439,0.29,Asia,2350.0,1210.7200000000003,8281.024000000001,1001305.5310000001,5805.252
65,Female,Master,Unemployed,Driver,No,No Loan,0,0.0,0.0,492,3.61,Asia,17314.095,15541.583999999999,749631.905,0.0,0.0
21,Female,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,779,4.75,Asia,8251.179,5085.165,470780.764,0.0,0.0
55,Male,Master,Employed,Driver,No,No Loan,0,0.0,0.0,396,5.44,Asia,18455.443,10913.682,1203927.043,0.0,0.0
34,Female,Master,Employed,Student,No,No Loan,0,0.0,0.0,671,6.72,Asia,24154.992,17778.784,1946881.9870000002,0.0,0.0
48,Female,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,498,2.86,Asia,4174.54,1263.219,143052.631,0.0,0.0
42,Male,Master,Employed,Salesperson,Yes,Education,36,11.03,2.57,492,0.41,Asia,13288.545,4009.664,65002.73900000001,1044303.951,34204.015
68,Female,Other,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,419,3.36,Asia,27425.393,17275.414,1104645.7,0.0,0.0
52,Female,Bachelor,Student,Teacher,Yes,Business,360,9.45,0.28,759,4.33,Asia,13233.273000000001,6882.445,687084.117,439609.65900000004,3680.4290000000005
67,Female,Bachelor,Student,Student,No,No Loan,0,0.0,0.0,572,2.03,Asia,17362.552,12513.186000000002,422511.858,0.0,0.0
29,Female,High School,Employed,Doctor,Yes,Education,180,18.55,0.22,796,6.52,Asia,14239.59,12170.556,1114286.904,187496.912,3093.9629999999997
33,Male,Bachelor,Employed,Accountant,Yes,Education,300,23.44,2.15,778,5.25,Asia,11762.455000000002,9467.398,740812.919,1291874.3830000001,25310.957000000002
18,Female,High School,Employed,Driver,Yes,Home,180,20.97,2.21,693,7.11,Asia,4989.5199999999995,2867.2819999999997,425759.88700000005,604444.957,11051.486
40,Female,Master,Employed,Unemployed,Yes,Business,12,24.93,6.26,421,3.37,Asia,8334.651,6662.485,337083.81200000003,548890.205,52150.166000000005
69,Male,Bachelor,Student,Teacher,No,No Loan,0,0.0,0.0,508,4.41,Asia,4442.487,2044.171,234979.696,0.0,0.0
58,Female,Bachelor,Unemployed,Student,No,No Loan,0,0.0,0.0,484,9.15,Asia,12376.886,8141.011,1359389.272,0.0,0.0
51,Female,Bachelor,Self-employed,Doctor,Yes,Business,24,27.13,6.89,381,0.73,Asia,16201.511,14428.953,141858.45500000002,2050387.0790000001,111635.716
56,Male,Bachelor,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,602,5.31,Asia,25005.927,21961.032000000003,1592840.152,0.0,0.0
42,Female,Master,Employed,Driver,Yes,Education,36,9.34,2.19,829,0.23,Asia,27905.075,18880.464,76932.232,1915243.6080000002,61207.771
40,Female,Master,Employed,Doctor,No,No Loan,0,0.0,0.0,538,0.38,Asia,26289.591,19993.753,118695.35100000001,0.0,0.0
62,Male,Bachelor,Self-employed,Student,Yes,Home,60,19.68,0.55,609,7.17,Asia,13804.182,11441.022,1187822.07,286243.395,7532.831
38,Female,High School,Employed,Accountant,Yes,Car,60,12.3,3.53,723,3.6,Asia,14598.2,4430.173000000001,630102.868,2299814.105,51507.441000000006
22,Male,Bachelor,Employed,Manager,Yes,Car,60,20.63,1.35,561,1.04,Asia,16670.43,8404.775,207638.903,840123.5430000001,22553.655
25,Female,Master,Employed,Student,Yes,Education,36,21.84,4.25,478,7.38,Asia,14247.157000000001,8613.69,1261313.667,1588936.238,60550.758
46,Male,Bachelor,Employed,Unemployed,Yes,Business,120,25.71,1.91,344,4.86,Asia,23142.189000000002,19970.3,1348703.0699999998,1905484.528,44305.819
